,R,G,B,hist,framenum,frameName
3,83.0894736842,104.810526316,147.778947368,0.105555555556,25.0,mascotas/mascotas-025.png
4,70.7218934911,72.201183432,83.4970414201,0.0938888888889,25.0,mascotas/mascotas-025.png
5,223.323353293,215.341317365,218.125748503,0.0927777777778,25.0,mascotas/mascotas-025.png
6,165.11827957,156.698924731,163.731182796,0.0516666666667,25.0,mascotas/mascotas-025.png
7,123.804347826,169.52173913,229.913043478,0.0511111111111,25.0,mascotas/mascotas-025.png
0,22.6344410876,31.8247734139,55.9441087613,0.368888888889,26.0,mascotas/mascotas-026.png
1,34.3388704319,60.1495016611,106.099667774,0.166111111111,26.0,mascotas/mascotas-026.png
2,62.3018018018,63.009009009,72.6306306306,0.123333333333,26.0,mascotas/mascotas-026.png
3,222.61627907,214.639534884,217.261627907,0.0955555555556,26.0,mascotas/mascotas-026.png
4,92.8,99.8,119.242857143,0.0777777777778,26.0,mascotas/mascotas-026.png
5,159.593220339,155.025423729,164.483050847,0.0655555555556,26.0,mascotas/mascotas-026.png
6,77.752688172,115.784946237,176.76344086,0.0516666666667,26.0,mascotas/mascotas-026.png
7,128.543478261,178.5,236.586956522,0.0511111111111,26.0,mascotas/mascotas-026.png
0,36.7543424318,42.1612903226,67.1736972705,0.223888888889,27.0,mascotas/mascotas-027.png
1,27.2332506203,28.5831265509,45.2803970223,0.223888888889,27.0,mascotas/mascotas-027.png
2,38.326848249,54.4824902724,93.3307392996,0.142777777778,27.0,mascotas/mascotas-027.png
3,64.5406504065,62.8699186992,73.243902439,0.136666666667,27.0,mascotas/mascotas-027.png
4,51.5159574468,77.0957446809,127.292553191,0.104444444444,27.0,mascotas/mascotas-027.png
5,64.2298136646,97.049689441,156.409937888,0.0894444444444,27.0,mascotas/mascotas-027.png
6,104.197530864,154.666666667,212.950617284,0.045,27.0,mascotas/mascotas-027.png
7,142.819672131,197.704918033,242.147540984,0.0338888888889,27.0,mascotas/mascotas-027.png
0,34.4988505747,40.9471264368,66.6689655172,0.241666666667,28.0,mascotas/mascotas-028.png
1,61.6102236422,60.4568690096,71.5878594249,0.173888888889,28.0,mascotas/mascotas-028.png
2,28.6701754386,28.4105263158,42.2245614035,0.157777777778,28.0,mascotas/mascotas-028.png
3,36.6255707763,55.1324200913,95.6666666667,0.122222222222,28.0,mascotas/mascotas-028.png
4,55.803030303,90.6666666667,156.853535354,0.11,28.0,mascotas/mascotas-028.png
5,47.3988764045,73.5617977528,126.494382022,0.0988888888889,28.0,mascotas/mascotas-028.png
6,74.5454545455,122.919191919,196.363636364,0.055,28.0,mascotas/mascotas-028.png
